first_name,last_name,state,job_title,salary,tenure,credit_score,age,sex,loan_amount,interest_rate,checking_savings,existing_debt
Brennan,Alekseicik,NC,Marketing Manager,$35570.30,3,793,73,M,$89837.82,3.3,4482.34,$70877.79
Isabel,Lawton,NY,Sales Associate,$30078.64,19,574,33,F,$82764.12,3.2,6526.68,$33341.43
Lark,Hauxwell,CA,Financial Advisor,$34266.98,4,455,19,F,$92911.66,3.6,439.99,$68410.87
Gianni,Fitzroy,TX,Executive Secretary,$56453.10,5,576,80,M,$360073.06,3.1,1573.66,$24887.66
Meryl,Fahey,OH,Human Resources Manager,$54408.76,15,665,84,F,$129556.74,3.6,-656.62,$65313.54
Zarla,Abelov,MI,Cost Accountant,$48306.45,11,427,36,F,$159714.20,4.0,3313.35,$8314.46
Annalise,Fearon,OR,Accountant II,$31955.57,19,651,28,F,$29745.70,2.7,-366.07,$34565.87
Reggi,Tomankowski,CA,Desktop Support Technician,$44295.66,16,829,61,F,$488757.64,3.2,1883.13,$7885.26
Nicolai,Marzellano,OR,Chief Design Engineer,$59458.29,24,467,81,M,$314465.51,3.4,3514.75,$60822.32
Ynez,Theunissen,DC,Project Manager,$43305.55,9,502,27,F,$35848.84,2.6,5383.0,$67443.01
Skipper,Leeves,OK,Community Outreach Specialist,$31507.20,19,376,36,M,$449673.47,3.8,4670.8,$34722.31
Pablo,Olivi,CA,Safety Technician IV,$37657.98,1,424,70,M,$133222.29,3.5,712.16,$66482.66
Timoteo,Faulds,TX,Statistician II,$28263.52,17,600,44,M,$484923.56,3.2,8983.95,$59106.68
Kati,Jeremaes,FL,Sales Associate,$47913.38,24,633,34,F,$494334.70,4.0,5468.13,$49015.26
Hyacinth,Facey,GA,Desktop Support Technician,$51430.80,25,503,42,F,$443019.95,3.7,8107.28,$74474.68
Gilburt,Weston,DC,Structural Analysis Engineer,$52235.05,10,844,33,M,$397262.82,3.1,8301.53,$5216.86
Les,Woosnam,PA,Marketing Assistant,$28962.21,30,740,19,M,$226585.21,3.5,6600.06,$21273.41
Dollie,Barson,FL,Registered Nurse,$29971.47,27,478,78,F,$278121.91,3.7,4270.6,$70287.68
Dunc,Frantz,FL,VP Accounting,$38104.29,14,651,45,M,$327888.55,2.9,1328.63,$56670.10
Xymenes,Forbes,FL,Recruiting Manager,$43790.77,13,787,19,M,$472975.52,2.5,9972.29,$55079.36
Farra,Ivakhno,WI,VP Sales,$41651.01,25,714,81,F,$125253.78,2.7,818.55,$55476.91
Indira,Antognozzii,NY,Office Assistant IV,$59901.60,14,670,21,F,$202337.31,3.5,4115.01,$74377.68
Jacques,Bangs,TX,Legal Assistant,$36016.80,10,551,32,M,$280546.20,2.7,7010.27,$72175.48
Nappy,Scapelhorn,NY,Programmer Analyst I,$47803.28,21,453,77,M,$127623.05,3.0,7119.83,$49311.96
Dalis,Armsden,CA,Nuclear Power Engineer,$51920.98,7,578,39,M,$455560.17,2.9,1722.06,$5913.95
Bettine,Dobbins,CA,Actuary,$30797.89,5,754,63,F,$169670.11,3.8,2334.28,$18629.46
Bard,Taynton,VA,Editor,$34043.76,27,685,42,M,$120703.84,2.8,8360.68,$2107.08
Myca,Cossor,TN,Electrical Engineer,$54073.62,13,643,41,M,$189113.70,3.4,2860.5,$42372.74
Burty,Kinker,NY,General Manager,$31568.39,22,529,84,M,$70920.46,3.8,-308.3,$51037.67
Angeli,Mangham,TX,Sales Associate,$48674.46,15,748,63,M,$406650.41,3.1,8384.47,$28062.94
Jennifer,Potkins,CA,Nuclear Power Engineer,$57754.82,24,467,50,F,$118700.16,3.5,258.15,$51210.20
Gillie,Seawell,AR,Electrical Engineer,$38249.12,12,501,78,F,$383924.97,3.5,-659.26,$13454.50
Fey,Rishworth,OH,Analog Circuit Design manager,$33386.35,15,558,48,F,$198619.44,2.9,1969.54,$37516.53
Willy,Pozzi,MI,Administrative Assistant I,$44094.98,14,475,29,F,$206817.87,3.5,3755.45,$24656.40
Hogan,Challicum,MN,Community Outreach Specialist,$47598.72,9,827,28,M,$355330.00,3.3,1581.07,$49733.56
Conan,Furby,AZ,Payment Adjustment Coordinator,$48627.60,17,560,38,M,$298657.14,3.1,1641.79,$8588.95
Etan,Juste,CA,Sales Representative,$50658.96,24,509,61,M,$449739.64,2.9,-595.51,$29951.58
Devonne,Alldis,OR,Junior Executive,$50090.66,27,722,48,F,$432053.84,2.5,7672.76,$6258.95
Kevon,Wynes,VA,Human Resources Manager,$37145.50,29,516,46,M,$270897.86,2.9,3116.92,$63228.03
Linet,Goodright,GA,Junior Executive,$54116.38,3,559,20,F,$214392.96,2.9,-212.45,$46212.89
Barrie,Woolsey,FL,Programmer Analyst II,$28462.63,19,455,37,M,$426562.14,3.2,1105.89,$40594.60
Cinderella,Whatling,TX,Analog Circuit Design manager,$59386.48,16,418,53,F,$83738.49,3.6,6622.38,$63156.37
Edd,Hamshere,MN,Professor,$57529.29,14,429,21,M,$464515.17,3.1,4157.14,$10716.71
Brandyn,Juggins,TX,Administrative Assistant II,$39725.67,30,778,58,M,$173512.07,3.8,6781.4,$7960.79
Troy,Sewall,DC,Research Nurse,$36896.61,1,472,50,M,$264059.53,3.8,9209.73,$20739.51
Crissie,Camerana,WA,Accounting Assistant I,$26876.03,2,350,20,F,$338979.32,2.8,2697.91,$52220.55
Marlon,Leadley,OH,Account Representative I,$41925.77,4,754,45,M,$267465.81,3.3,1985.57,$48891.51
Onofredo,Gyse,AL,Human Resources Manager,$51665.74,23,514,34,M,$70614.90,2.9,3186.74,$18413.97
Hillie,Latour,DC,Nurse,$42201.52,24,801,83,M,$278484.79,3.6,-152.61,$46712.40
Davy,Reinhard,OR,Health Coach III,$33780.05,3,527,78,M,$344030.75,3.7,2505.19,$50744.97
Jacky,Gecke,AZ,Associate Professor,$52044.74,21,837,19,F,$272735.66,3.9,8541.0,$69590.82
Mina,MacCole,TX,Analyst Programmer,$34662.34,20,546,83,F,$366579.68,3.3,532.77,$70829.35
Joelie,Wodeland,FL,Physical Therapy Assistant,$49486.29,24,672,65,F,$327148.42,3.8,8075.26,$66356.65
Cosmo,Longthorne,DC,Food Chemist,$54893.97,18,389,22,M,$362089.39,3.9,2154.07,$66327.85
Martica,Maggi,TX,Analog Circuit Design manager,$35833.45,15,536,55,F,$347585.13,4.0,8311.64,$19658.22
Mack,Dulwich,CA,VP Marketing,$44179.78,1,769,29,M,$455925.04,2.8,4234.51,$21041.01
Cyril,Wandrach,TX,Environmental Tech,$38775.98,4,733,49,M,$281505.54,3.8,6287.23,$18168.77
Carter,Bayldon,GA,Assistant Manager,$46176.78,12,773,30,M,$448316.38,2.9,-84.73,$4711.24
Zebulen,Belvin,OH,VP Quality Control,$58400.58,24,442,65,M,$31189.06,3.9,7114.64,$69050.74
Zuzana,Perelli,CO,VP Marketing,$31497.43,15,771,73,F,$280279.03,3.7,2771.98,$52619.63
Adriano,Cristoforo,IN,Environmental Specialist,$28590.75,27,384,38,M,$92468.47,3.6,772.09,$28499.91
Janel,Sandever,MD,Engineer IV,$41668.69,26,601,44,F,$244449.41,3.9,4690.44,$497.48
Catriona,Sissot,NV,Nurse Practicioner,$36089.43,9,384,32,F,$297296.39,4.0,7830.98,$2531.96
Audrye,Petroulis,CO,Quality Control Specialist,$50473.36,16,511,22,F,$66571.34,3.0,4357.68,$67202.14
Cortie,Abberley,FL,Biostatistician IV,$30668.75,23,627,85,M,$268513.81,3.0,8771.76,$66971.93
Algernon,Cicchitello,RI,Staff Scientist,$57805.49,1,497,41,M,$343396.89,2.8,5323.77,$71763.44
Emili,Shropsheir,VA,Accountant II,$53658.57,16,499,32,F,$131605.59,2.9,957.22,$43171.87
Elwin,Shorrock,MI,Sales Associate,$32613.43,21,792,64,M,$112689.08,3.8,1152.9,$52663.61
Atalanta,Woolgar,TX,Sales Representative,$42088.24,28,776,81,F,$82762.92,3.1,232.6,$5391.94
Stavro,Huitson,ID,VP Product Management,$38448.77,21,660,72,M,$457172.20,2.7,6808.47,$57585.65
Leena,Dorre,MD,Staff Scientist,$35444.48,4,482,35,F,$493816.66,2.6,2189.11,$673.42
Humfrey,Danilishin,MN,Dental Hygienist,$32548.03,15,798,46,M,$230830.86,2.6,3094.47,$68647.38
Dasya,Dunnan,LA,Accounting Assistant I,$27423.25,6,667,67,F,$110141.85,3.2,5085.9,$8019.81
Rene,Perceval,CA,Safety Technician I,$43282.89,24,409,54,M,$102663.06,3.0,4378.06,$7667.82
Josephine,Syncke,UT,Senior Quality Engineer,$43953.21,30,827,40,F,$104168.80,2.5,603.17,$8624.66
Kaleb,Fidoe,TX,Statistician II,$34164.82,21,468,58,M,$173575.26,2.7,208.33,$47454.96
Lay,Ciani,TN,General Manager,$31506.14,16,377,76,M,$150774.91,3.1,7268.6,$10329.79
Kissiah,Dewdney,MA,Nurse Practicioner,$39834.87,1,786,46,F,$405324.10,3.0,6233.03,$52572.58
Michell,Upchurch,FL,Media Manager II,$51435.86,25,591,78,F,$207219.43,3.4,7753.32,$43933.05
Benedick,Thorrold,DC,Environmental Tech,$34751.28,5,609,70,M,$496137.06,3.4,2696.73,$3161.07
Calv,Cliss,DC,Staff Accountant III,$48335.22,29,632,28,M,$128959.96,3.5,8689.38,$53123.79
Mitzi,Bangle,OR,Payment Adjustment Coordinator,$42419.67,23,439,25,F,$32710.55,3.0,6423.07,$33329.33
Wylma,Hawkey,NJ,Account Representative I,$36915.87,2,615,38,F,$394368.38,3.7,6846.01,$15027.60
Tore,Coopper,NY,Senior Developer,$29088.71,7,563,74,M,$215538.30,3.0,6864.1,$21793.89
Josepha,Mahaddie,PA,Accounting Assistant II,$52350.43,19,735,59,F,$22356.25,3.5,8978.82,$27637.90
Tammy,MacGill,MI,Compensation Analyst,$53107.95,4,824,48,M,$172087.31,3.0,802.44,$58316.60
Nat,Totaro,CA,Design Engineer,$27260.69,12,634,30,F,$1414.95,3.2,9959.61,$52066.02
Annora,Stamps,DC,Desktop Support Technician,$50356.02,9,637,30,F,$359242.23,2.8,2015.62,$53177.31
Maryann,Brockelsby,TX,Recruiting Manager,$37954.74,12,672,71,F,$79725.05,3.6,778.53,$36824.65
Vergil,Yvens,TX,Senior Editor,$43267.73,15,548,26,M,$21713.40,3.2,9310.81,$53501.89
Sara-ann,Whyard,CA,Structural Analysis Engineer,$39471.38,16,546,59,F,$431783.47,3.5,1656.98,$51629.96
Lucita,Iddison,NY,Assistant Manager,$45476.65,11,566,67,F,$298108.56,2.6,6784.68,$60686.96
Urson,Worsham,PA,Structural Analysis Engineer,$48854.12,14,790,65,M,$246757.51,2.5,5713.81,$46456.77
Hanny,Mylan,MD,Office Assistant III,$27717.33,24,849,72,F,$238766.74,3.1,9007.04,$16564.67
Dorita,Peeke,TN,Nurse Practicioner,$54627.48,16,350,84,F,$81429.50,2.7,840.7,$24274.67
Adolphe,Winterbourne,MA,Assistant Professor,$38920.97,12,532,36,M,$336167.30,3.3,1953.4,$71778.05
Chrotoem,Binyon,UT,Software Test Engineer IV,$53984.31,29,492,75,M,$402100.00,3.7,-309.1,$60016.03
Halley,Huet,KS,Dental Hygienist,$42161.94,2,779,54,F,$204570.06,2.6,3535.39,$32979.95
Eleonora,Moulin,SD,Staff Scientist,$45214.19,12,766,47,F,$92833.31,3.6,9137.83,$5273.87
Dionisio,Greenin,MD,Food Chemist,$42605.52,10,784,26,M,$374565.63,3.5,2152.7,$49513.16
Randy,Delleschi,MD,Food Chemist,$38702.49,8,644,26,M,$191821.45,4.0,7145.3,$26081.74
Rosene,Ledram,IN,Web Developer III,$47473.47,13,440,50,F,$176088.83,2.8,4803.55,$59607.55
Kerrin,Iori,AZ,Librarian,$47625.28,2,637,42,F,$164295.23,3.1,8458.48,$10831.69
Sauncho,Vynoll,LA,Account Representative II,$46457.04,15,828,35,M,$133027.70,3.3,-15.43,$23354.75
See,Ferrini,NV,Accounting Assistant I,$32655.80,18,642,68,M,$291908.94,3.8,7823.2,$61795.43
Teresina,Pevie,VA,Structural Engineer,$58793.95,21,708,18,F,$209150.69,3.4,-680.48,$7118.84
Fairleigh,Churm,CT,Registered Nurse,$29953.39,17,642,30,M,$177109.60,2.8,5202.38,$20566.43
Ericha,Evennett,IN,Chief Design Engineer,$43949.98,7,713,73,F,$185016.75,3.8,984.94,$42535.98
Obediah,Drummer,TX,Chemical Engineer,$31002.49,23,440,32,M,$312045.06,3.6,9704.34,$71736.35
Nerita,Footitt,CA,Computer Systems Analyst III,$52990.46,25,465,43,F,$455154.37,3.8,579.34,$63579.37
Pietra,Golbourn,CA,Statistician II,$53583.26,27,823,35,F,$300639.45,3.1,7622.42,$38424.47
Inger,Esley,MS,Assistant Manager,$47112.91,9,697,27,F,$172509.37,3.4,9889.12,$42938.02
Juliana,Tranter,IL,Engineer I,$38990.82,5,381,31,F,$302778.04,3.8,7173.39,$31213.66
Wheeler,Ferrie,NV,Marketing Manager,$36488.54,18,619,22,M,$470820.19,2.9,-151.9,$65713.82
Rory,Matveichev,MA,Health Coach III,$41429.73,29,601,84,M,$192719.48,3.7,4942.12,$8333.43
Wilona,Grob,KY,Quality Engineer,$44101.20,29,768,25,F,$274751.21,3.2,5581.14,$67316.83
Hildy,Hanselman,MO,Environmental Specialist,$36750.89,19,527,23,F,$422369.88,2.7,9294.77,$67544.64
Nadeen,Alldre,PA,Administrative Officer,$48408.77,22,511,30,F,$100331.25,3.2,6581.54,$27630.24
Gerald,Findlater,LA,Quality Control Specialist,$54432.52,21,839,18,M,$174889.36,3.9,9400.89,$51398.32
Wilhelmina,Blazeby,CA,Legal Assistant,$37815.59,3,622,60,F,$241268.68,3.4,9422.3,$33491.73
Giorgio,Layzell,TX,Actuary,$41657.10,1,607,30,M,$212954.66,3.3,3565.28,$72813.28
Claire,Arrault,TX,Legal Assistant,$39258.80,13,771,76,M,$7646.23,3.2,3110.79,$32124.01
Merralee,Woolger,DE,Technical Writer,$48934.67,15,787,66,F,$449512.52,3.5,4241.38,$15479.17
Chip,Bangs,NY,Recruiter,$40887.63,4,633,32,M,$368826.35,3.0,6191.98,$53414.81
Ivett,Dullard,TX,Web Designer I,$27170.33,1,567,45,F,$303534.19,3.7,9769.84,$16078.44
Bartlett,Humbatch,NY,Sales Associate,$42296.90,9,695,55,M,$29448.06,3.8,8281.86,$14255.90
Heddi,Loveland,TX,Business Systems Development Analyst,$54824.99,4,674,47,F,$13675.37,2.6,160.49,$13993.27
Brooke,Dalby,MN,Teacher,$32426.37,24,671,58,F,$363884.93,3.2,8189.69,$69945.33
Ninetta,Anscombe,NY,Senior Editor,$50884.38,12,473,49,F,$434635.36,2.8,922.68,$22538.95
Di,Klulisek,CA,Senior Developer,$41407.38,18,701,71,F,$96680.06,2.7,8034.93,$30313.96
Reed,Woodhouse,SC,Computer Systems Analyst II,$41545.45,26,739,27,M,$88300.04,2.7,7781.85,$20388.01
Kelli,Willett,NV,Programmer Analyst III,$32827.29,3,409,33,F,$493234.71,3.3,2455.54,$9849.80
Belvia,Dallimare,IN,Analyst Programmer,$56639.26,22,681,61,F,$229626.58,2.6,9087.04,$44521.83
George,Rugiero,LA,Quality Control Specialist,$39565.34,21,749,18,M,$4169.67,3.5,6739.98,$47114.56
Giorgi,Catcheside,MI,Human Resources Assistant III,$26908.14,2,614,34,M,$57732.71,3.1,8307.42,$35972.11
Ruthann,De Carteret,WV,Computer Systems Analyst II,$34940.98,6,674,23,F,$421973.90,2.9,2081.75,$41676.13
Holly,Goodram,TX,Speech Pathologist,$33889.69,17,698,32,M,$256369.19,3.3,5477.81,$7304.37
Jard,Pietesch,IL,Sales Associate,$44077.74,22,839,19,M,$462917.83,3.2,3783.86,$24032.73
Mick,Petrulis,MS,Statistician II,$46456.11,29,659,61,M,$459546.25,2.6,7311.23,$26866.29
Hermie,Claybourn,CA,VP Marketing,$42992.43,18,456,29,M,$248450.09,3.6,-889.5,$2612.74
Phineas,Keirle,TN,Design Engineer,$45287.78,29,794,18,M,$105394.17,2.9,3705.86,$20528.35
Ram,Goode,NM,Executive Secretary,$56315.88,18,677,39,M,$246933.58,3.5,3345.61,$39713.54
Sisile,Affuso,NY,Librarian,$31879.30,25,712,65,F,$297511.75,3.0,5178.74,$35794.47
Heddie,Matejovsky,FL,Account Executive,$35540.58,11,816,32,F,$105961.64,3.2,1326.54,$11460.52
Franni,Rosina,CA,Staff Scientist,$38590.10,5,424,20,F,$125457.03,3.9,9924.59,$55695.32
Kira,Artist,NY,Help Desk Operator,$34280.88,13,668,61,F,$229110.20,3.4,-446.09,$57920.26
Sal,Rowlin,CA,Systems Administrator IV,$34601.44,25,839,58,M,$484987.63,3.2,2678.55,$45211.15
Park,Inglesant,KS,Graphic Designer,$35427.63,10,817,53,M,$431206.97,2.9,6118.19,$476.73
Delia,Jimenez,FL,Data Coordiator,$27111.73,7,612,47,F,$325775.88,3.4,9863.05,$18612.53
Flossie,Gatland,OH,Environmental Tech,$35052.10,13,473,18,F,$243311.71,2.7,7524.44,$67297.54
Quintina,Bassam,IN,Marketing Assistant,$59027.89,11,833,38,F,$452135.90,3.9,580.18,$25068.90
Golda,Rampley,CO,Administrative Officer,$49976.04,22,671,49,F,$296551.40,3.5,929.04,$12446.12
Benyamin,de Guerre,NE,Programmer I,$31970.28,19,736,55,M,$101993.72,3.3,2364.49,$43230.46
Tucky,Casewell,MD,Geological Engineer,$43255.41,6,615,18,M,$427078.25,3.2,5335.85,$74348.65
Selby,Glasheen,MA,Geological Engineer,$57161.35,12,472,66,M,$62131.81,4.0,4837.42,$73981.92
Bibbye,Dowse,TX,Health Coach I,$30162.65,11,777,26,F,$300790.07,3.8,1773.82,$72474.07
Jackie,Tomadoni,IN,Business Systems Development Analyst,$38635.23,17,793,67,F,$154901.69,3.8,4642.75,$7960.40
Erastus,Nicholson,IN,Geologist IV,$53476.79,8,830,53,M,$228576.71,2.5,267.34,$30301.52
Aubert,Petican,LA,Accountant I,$36467.78,4,351,85,M,$32470.95,2.7,2610.78,$5041.99
Elly,Whittle,NY,Web Developer II,$41421.30,18,648,58,F,$395701.52,2.6,7635.46,$60822.87
Aryn,Winchester,IL,VP Quality Control,$52973.37,3,580,67,F,$492146.20,3.1,6941.5,$22740.74
Arlen,Tureville,AR,Environmental Specialist,$42289.90,27,558,25,F,$110345.03,3.2,4923.03,$17744.70
Giacopo,Fitzsimon,NV,Tax Accountant,$50593.91,2,534,48,M,$359506.68,3.9,3782.71,$24367.80
Culver,Rickertsen,FL,Senior Financial Analyst,$54994.35,2,561,43,M,$372327.98,3.3,7933.58,$51615.56
Quinta,McCarver,CA,Teacher,$49031.43,22,526,26,F,$363858.96,3.9,5206.0,$61111.77
Rhonda,Schutter,AZ,Actuary,$44072.69,7,590,50,F,$289844.90,2.6,2914.72,$67378.72
Julius,Sandercock,CA,Accountant IV,$55260.46,8,452,20,M,$25632.28,3.4,7516.39,$36478.42
Yale,Garatty,MA,VP Accounting,$42529.29,4,723,80,M,$445077.13,3.4,5831.47,$8624.76
Clayson,Hovey,MO,Compensation Analyst,$59803.69,4,812,59,M,$335515.59,2.6,4981.27,$31780.97
Kimbra,Antos,MO,Editor,$58293.41,13,822,71,F,$189093.90,3.2,2713.51,$12437.38
Ciro,Durante,SC,Budget/Accounting Analyst IV,$40970.89,28,462,69,M,$499378.97,3.7,6978.91,$18555.06
Lorie,Pendry,CO,Teacher,$35525.01,20,578,54,F,$369265.55,2.8,-690.84,$4280.07
Alexia,Clarkson,VA,VP Product Management,$59296.85,3,366,52,F,$1917.91,3.6,5878.3,$53202.32
Miguel,Wanka,NM,Librarian,$51996.74,3,485,31,M,$42212.09,2.5,7895.64,$27632.79
Bobbi,Hemms,SC,Graphic Designer,$59990.27,22,549,79,F,$111586.28,2.8,7544.31,$61780.45
Ruben,Steuart,CA,Research Assistant III,$36155.88,21,532,48,M,$356684.33,3.1,4317.71,$41092.00
Izzy,Kordt,MO,Safety Technician II,$37059.89,28,687,75,M,$109854.85,3.6,6973.63,$54861.66
Esta,Bulford,TX,General Manager,$45134.01,26,632,23,F,$308.91,3.4,-161.58,$21882.50
Averil,Ghiroldi,OH,Executive Secretary,$30896.26,26,608,43,F,$17008.57,3.5,7017.16,$40625.30
Morgen,Idwal Evans,TX,Product Engineer,$49019.10,18,653,20,M,$427555.00,3.6,9024.21,$12943.61
Carleton,Wildey,VA,Web Developer II,$27198.53,21,744,69,M,$241970.50,2.6,6943.73,$19654.57
Karlan,Eburah,NY,Assistant Professor,$48824.13,23,603,80,M,$421273.62,4.0,6490.26,$33801.74
Linc,Pudden,AZ,Registered Nurse,$43940.50,20,804,43,M,$187335.69,2.7,6986.63,$25244.58
Shawn,Fashion,PA,Graphic Designer,$47308.34,14,406,59,M,$53469.78,3.4,9827.01,$23018.37
Niall,Pomroy,KY,Information Systems Manager,$53643.52,24,596,60,M,$314439.54,3.3,4150.54,$39504.59
Roddy,Byles,NV,Software Test Engineer II,$38814.93,28,689,70,M,$182476.16,3.5,-121.92,$74439.05
Belvia,Ollcott,VA,Information Systems Manager,$52913.43,20,475,80,F,$188385.06,3.6,3779.57,$33739.04
Trumaine,Castagneri,OH,Quality Control Specialist,$47286.17,9,514,72,M,$80496.71,2.9,5280.0,$39151.73
Elmer,Martelet,FL,Junior Executive,$32620.75,18,835,51,M,$301509.08,2.8,6900.44,$8855.71
Cahra,Dillway,CA,Tax Accountant,$38033.84,27,631,34,F,$471067.13,3.4,2761.03,$54980.23
Gardiner,Copplestone,IN,Community Outreach Specialist,$28533.29,24,664,50,M,$452959.84,3.7,846.67,$9093.71
Wilfrid,Ianniello,TX,Environmental Specialist,$51800.30,10,602,24,M,$251255.13,2.8,-994.07,$38510.32
Jewell,Golde,TX,Web Designer III,$43874.59,9,703,39,F,$172005.28,2.8,1851.02,$11730.66
Waldemar,Gianettini,NE,Registered Nurse,$44701.89,30,813,58,M,$298202.48,3.8,6264.31,$16596.06
Hewet,Coddington,CT,Nuclear Power Engineer,$53564.79,1,383,36,M,$157309.19,2.5,3628.09,$17120.74
Ula,Truggian,GA,Social Worker,$27755.21,17,757,40,F,$231874.28,2.8,3688.11,$35948.18
Ingelbert,Matignon,FL,VP Product Management,$52454.86,16,368,35,M,$175152.18,2.8,9106.76,$44.50
Goldarina,Mackiewicz,TN,VP Product Management,$58358.80,9,764,28,F,$116617.21,2.5,4040.81,$20131.08
Lula,McGrirl,TX,Structural Engineer,$31428.88,17,593,49,F,$247884.02,4.0,813.36,$66670.82
Sterne,Behneke,MT,Nurse,$55687.04,25,449,52,M,$311726.81,2.7,4689.05,$21276.34
Corby,Lukasik,NV,Executive Secretary,$55570.74,15,640,48,M,$120200.50,3.1,7492.9,$7207.22
Vincenz,Cicccitti,VA,Database Administrator I,$38314.30,14,403,73,M,$365367.03,3.7,-10.56,$72176.62
Silvio,McGeoch,PA,Sales Representative,$32690.69,25,542,46,M,$97566.84,3.4,-968.03,$31509.73
Ludovika,Cluney,ID,Software Test Engineer II,$51086.77,12,556,56,F,$356694.74,3.2,144.75,$7461.72
Gorden,Shirland,NJ,Senior Financial Analyst,$49994.67,17,423,79,M,$25148.64,3.9,8182.77,$57060.83
Anabelle,Muckian,FL,Assistant Media Planner,$36841.04,9,659,59,F,$96897.65,2.7,1070.76,$17059.18
Sheffy,Wyatt,IN,Assistant Manager,$41148.21,14,609,25,M,$344298.31,2.5,6197.9,$5162.60
Dorie,Tomek,AZ,Database Administrator IV,$33533.23,9,472,80,F,$1889.76,3.8,4282.72,$47944.65
Stephenie,Dobbison,TX,Human Resources Assistant III,$47067.23,17,718,81,F,$188697.31,3.2,4438.54,$12339.78
Jermaine,Grier,FL,Physical Therapy Assistant,$39025.56,18,368,49,M,$409914.87,2.8,8328.32,$63807.21
Freemon,Yendall,TX,Senior Financial Analyst,$28058.38,30,469,31,M,$49359.66,2.6,9599.26,$69455.04
Jorry,Daoust,DC,Media Manager II,$33761.36,20,738,26,F,$284039.82,3.1,9578.84,$26058.40
Cedric,Fossey,TX,Paralegal,$35777.20,21,451,64,M,$434126.00,3.0,6493.23,$21654.99
Ode,Goodbarne,LA,VP Sales,$34655.77,15,597,62,M,$22363.69,3.5,4719.53,$35056.87
Garrot,Draayer,TN,Community Outreach Specialist,$53012.70,27,354,54,M,$440049.88,3.5,6080.37,$50637.86
Fernandina,Whyley,MA,Geological Engineer,$58080.03,17,703,57,F,$138887.02,3.7,8061.98,$69295.55
Kameko,Hallahan,MI,Nurse,$36371.03,13,670,55,F,$134412.18,3.1,9691.61,$21545.82
Bette-ann,Petasch,VA,Marketing Manager,$37934.21,22,633,39,F,$478761.16,3.6,5978.82,$15461.61
Olivia,Gamell,GA,Software Engineer IV,$48437.63,23,372,27,F,$341813.76,3.4,6038.47,$69724.95
Rudyard,O'Corrane,PA,Environmental Specialist,$53061.89,26,499,18,M,$14487.37,2.6,193.46,$33304.82
Chiarra,Lambertazzi,MN,Budget/Accounting Analyst III,$47735.43,25,848,44,F,$360915.75,3.5,56.42,$24202.63
Colene,Woodison,NY,Cost Accountant,$36656.00,12,360,48,F,$299359.92,3.4,7325.48,$2698.30
Alejandrina,Beglin,FL,Analyst Programmer,$37079.05,25,355,30,F,$18829.39,3.0,912.66,$71040.68
Diana,Sumner,IL,Marketing Manager,$46766.45,23,772,72,F,$68735.73,3.7,2720.72,$3498.58
Julia,Carcas,KY,Structural Engineer,$26687.02,5,779,21,F,$44058.32,4.0,682.26,$67264.91
Shanta,Robertshaw,TX,Biostatistician II,$30785.81,24,701,40,F,$101072.41,2.7,8571.19,$42039.81
Riva,Sutliff,GA,Health Coach II,$31478.81,11,639,34,F,$350280.95,2.9,5235.38,$45142.95
Elroy,Bellchamber,TX,GIS Technical Architect,$54216.56,24,466,42,M,$152931.56,3.5,1728.85,$14428.53
Morley,Soppitt,WV,Assistant Media Planner,$35275.47,30,801,58,M,$324222.73,2.7,4558.94,$57600.49
Waverly,Wildman,WI,Information Systems Manager,$56555.58,13,832,28,M,$50560.96,3.7,-871.73,$23131.40
Fee,Fiveash,KS,Social Worker,$59724.70,25,473,24,M,$106250.63,3.7,4056.19,$27796.36
Lavena,Hawkswood,MD,Administrative Assistant I,$55106.00,9,475,72,F,$270946.61,3.8,4171.45,$22099.47
Carmine,Redford,NY,Pharmacist,$56096.50,6,762,27,F,$25203.10,2.9,8514.86,$50983.73
Cyndi,Lamplough,DC,Quality Control Specialist,$30722.16,30,496,54,F,$163382.56,3.4,8214.33,$47305.88
Pen,Sabbin,CA,Editor,$27368.01,2,847,78,M,$246766.83,2.9,967.26,$30700.61
Jarid,Kohlerman,CA,Administrative Assistant IV,$39152.62,8,700,44,M,$77405.22,2.6,1781.89,$20238.22
Lynne,Wotton,FL,Recruiting Manager,$40127.58,30,543,49,F,$262783.44,3.2,9372.79,$53464.64
Lalo,Dagger,OH,Computer Systems Analyst II,$48603.77,8,363,44,M,$498419.34,3.2,4434.02,$71468.99
Roxana,Enrich,TX,Developer IV,$44589.11,6,531,27,F,$205073.23,3.1,6057.62,$66040.27
Tye,Baline,NY,Senior Sales Associate,$58563.89,21,380,61,M,$314257.69,3.1,4667.88,$68549.26
Iggie,Mesias,MS,Occupational Therapist,$34239.60,1,376,66,M,$193361.19,2.5,563.42,$34544.79
Ami,Stigger,CA,Safety Technician III,$47885.18,13,678,40,F,$367198.88,2.9,-102.04,$4920.61
Rafaellle,Godding,NM,Research Nurse,$42597.41,15,824,50,M,$308212.34,3.8,5126.08,$36931.65
Mersey,Tingley,CO,Staff Scientist,$33221.90,23,521,22,F,$465411.50,3.8,5231.55,$37016.64
Garth,Ungerechts,WV,Human Resources Manager,$31866.76,22,541,72,M,$414631.72,3.1,1326.97,$60566.59
Querida,Fetherstonhaugh,WA,Financial Analyst,$47663.72,6,567,63,F,$469656.56,3.1,7462.47,$4919.18
