first_name,last_name,state,job_title,salary,tenure,credit_score,age,sex,loan_amount,interest_rate,checking_savings,existing_debt
Lizzy,McLarens,LA,Junior Executive,$36644.78,13,534,22,F,$228030.06,3.9,312.99,$66815.49
Angeline,Blight,NY,Product Engineer,$56051.97,19,759,68,F,$367613.33,2.7,2088.93,$9371.17
Alphonse,Dizlie,CA,Administrative Officer,$55427.25,5,599,18,M,$351501.67,2.9,3759.93,$28377.35
Hi,Jensen,NC,Senior Cost Accountant,$32118.31,14,698,45,M,$57873.13,3.7,-227.72,$62878.81
Kariotta,Pickett,MD,VP Accounting,$40795.76,25,403,52,F,$213471.50,2.8,6923.11,$19189.02
Winnifred,Shorto,DC,Executive Secretary,$38049.16,20,613,20,F,$409818.06,2.6,3670.14,$18488.21
Kylynn,Statham,LA,Registered Nurse,$42716.39,18,539,37,F,$196715.99,3.1,5032.47,$69059.49
Hephzibah,Robus,TX,Nuclear Power Engineer,$59016.09,23,391,30,F,$362076.69,2.8,668.5,$43112.45
Ellsworth,Derrington,TX,Librarian,$54690.36,15,496,31,M,$177396.35,3.6,1820.07,$51309.29
Giordano,Busain,AZ,Nuclear Power Engineer,$44310.08,22,641,51,M,$181342.87,2.5,1130.41,$28176.47
Timmie,Sindell,KS,Analyst Programmer,$26732.21,23,622,25,M,$95920.26,2.7,6314.78,$26855.22
Iosep,Renehan,NY,Executive Secretary,$47626.49,22,410,74,M,$96070.91,2.7,4255.09,$70428.75
Clarissa,McDuall,VA,Staff Scientist,$27428.08,25,836,67,F,$145460.15,3.4,1759.36,$61116.58
Genovera,Gapper,VA,Design Engineer,$59415.07,20,576,27,F,$104245.75,2.8,1576.21,$67451.26
Iorgo,Locarno,IL,Food Chemist,$39689.98,20,723,61,M,$336288.60,3.4,8079.89,$11005.59
Cele,Juster,TX,Senior Developer,$40100.87,23,798,44,F,$85023.22,3.3,9614.81,$57597.30
Erhard,Murphey,OR,Legal Assistant,$33268.37,6,507,39,M,$447271.94,2.9,-624.55,$26622.54
Brice,Billion,CO,Business Systems Development Analyst,$48670.06,29,798,83,M,$302302.69,3.9,558.15,$72145.71
Jazmin,Colliar,NY,Financial Advisor,$38915.01,11,415,67,F,$280048.97,2.6,1282.37,$68967.47
Maggi,Allston,TX,VP Accounting,$39454.33,5,426,28,F,$341022.51,3.6,1722.12,$16421.98
Joice,Rainbird,OH,Systems Administrator I,$28964.10,28,480,54,F,$368943.12,3.5,1086.19,$13597.66
Prudi,Feldklein,KS,Recruiting Manager,$59930.18,26,800,45,F,$477406.93,3.7,3457.41,$42717.39
Stewart,Weller,FL,Librarian,$38461.40,8,674,23,M,$120499.70,3.5,711.45,$6004.75
Liane,Fittis,WI,Chief Design Engineer,$56523.22,29,387,46,F,$411584.99,3.8,3319.44,$23801.93
Kassandra,Nellis,NY,Human Resources Assistant IV,$58520.04,6,760,49,F,$264612.56,3.9,8534.62,$50445.73
Emmerich,Lars,TX,Professor,$39185.43,4,383,71,M,$322909.67,3.7,2510.13,$37502.69
Sheena,Power,CA,Senior Cost Accountant,$53382.48,20,774,24,F,$78520.25,3.8,6622.6,$21823.26
Jo,Matessian,UT,Web Developer I,$27108.47,3,515,69,M,$62775.46,4.0,8170.05,$27495.76
Dudley,Bucknall,LA,Structural Engineer,$33580.89,15,629,81,M,$333421.22,3.8,2851.67,$30850.31
Wiatt,Tinner,WA,Staff Scientist,$41248.48,18,532,41,M,$491924.69,4.0,9562.83,$49306.11
Dom,Baldree,PA,Accounting Assistant II,$27004.57,19,694,53,M,$294131.04,2.8,-740.3,$12265.99
Fina,Aulton,WA,Senior Quality Engineer,$46859.38,27,739,31,F,$142513.80,3.2,2106.73,$58040.70
Meghan,Douberday,MN,Graphic Designer,$41605.73,26,711,31,F,$84242.63,3.5,699.39,$30602.50
Jacquenetta,Grinyakin,CA,Administrative Assistant III,$43326.19,21,715,37,F,$223678.85,2.9,8692.31,$61825.58
Angel,Lassen,LA,GIS Technical Architect,$36173.80,22,423,41,M,$136033.43,2.8,5952.33,$40131.66
Pier,Cowup,TN,Staff Scientist,$42197.52,9,496,58,F,$492877.16,3.2,3637.83,$41830.64
Patrizio,Strute,IN,VP Marketing,$53099.06,21,652,59,M,$404606.73,3.1,5573.58,$7597.06
Meredith,Custy,CA,Paralegal,$28153.89,27,485,41,F,$432951.86,3.1,2824.22,$52363.31
Clem,Stelljes,IL,GIS Technical Architect,$47758.12,1,734,61,F,$30455.62,3.6,4456.14,$14621.68
Fitzgerald,Linwood,VT,Financial Advisor,$31274.10,17,688,72,M,$303621.92,3.0,2019.08,$39472.61
Darrin,Spoerl,CA,Physical Therapy Assistant,$59184.51,23,613,42,M,$323957.85,3.2,7172.33,$70012.09
Merralee,Mighele,IA,Editor,$34953.32,7,795,72,F,$254704.62,4.0,110.35,$72794.14
Vivianna,Pimblett,AL,Accountant II,$51329.64,14,645,62,F,$365379.64,2.9,8322.23,$737.09
Linell,Colliber,FL,Senior Financial Analyst,$49368.49,10,572,24,F,$70101.68,2.6,2283.42,$57603.07
Austen,Theobold,IL,Developer III,$50469.31,30,422,79,M,$483946.19,3.0,62.47,$45566.70
Lanny,McKelloch,NY,Software Test Engineer IV,$30770.00,1,724,75,F,$71552.71,3.8,3972.23,$51410.74
Eberhard,Sonley,TX,Occupational Therapist,$45352.87,23,733,81,M,$317502.17,3.0,1940.34,$36171.94
Patsy,Atcock,IA,Programmer Analyst I,$48898.45,9,417,53,F,$23929.16,3.5,9254.17,$22250.14
Swen,Stancer,CA,Recruiting Manager,$56564.07,19,700,65,M,$398961.15,3.1,7858.03,$36378.06
Ursulina,Payley,OK,Assistant Manager,$34249.08,8,669,19,F,$405306.65,2.5,492.96,$41523.74
Raven,Mc Giffin,KY,Editor,$58807.26,22,698,43,F,$308507.40,4.0,35.38,$42946.76
Chaddy,Hewes,DC,Staff Accountant I,$35097.12,24,525,47,M,$174031.52,2.5,8188.79,$29194.64
Brandie,Lowndes,AL,Nurse Practicioner,$42558.99,27,531,28,F,$446551.67,3.9,4111.63,$1601.48
Gerrard,Focke,DC,Quality Engineer,$58067.89,30,533,69,M,$118906.05,2.8,2037.89,$64397.25
Charlotta,McCosh,CA,Tax Accountant,$27580.93,24,469,64,F,$155502.14,3.9,-637.94,$65788.43
Ermanno,Jennaroy,TX,Staff Accountant IV,$51981.46,25,654,41,M,$62417.99,2.7,2422.11,$32685.91
Nonah,Mingaye,FL,Help Desk Technician,$28683.03,23,732,50,F,$32591.95,3.1,9749.15,$23083.93
Wain,Dods,FL,Electrical Engineer,$46400.24,1,534,76,M,$24083.45,2.5,3779.76,$55627.32
Ripley,Zammitt,WV,VP Sales,$59455.07,29,478,47,M,$300912.50,3.5,7527.0,$32654.20
Allan,Quadling,AZ,Staff Scientist,$57702.44,14,439,20,M,$424347.96,3.8,3735.24,$35128.10
Carree,Goldis,CA,Automation Specialist III,$50008.90,10,723,71,F,$77486.21,3.1,-352.77,$65968.90
Ayn,Axford,CA,Assistant Media Planner,$48593.93,15,615,51,F,$366486.57,3.8,7143.09,$32366.75
Kristin,Auguste,TX,Marketing Manager,$58764.50,20,740,38,F,$114391.76,4.0,7496.97,$40983.96
Kort,Adne,FL,Desktop Support Technician,$39701.14,10,677,35,M,$185174.79,3.4,7794.28,$7133.86
Libbie,Kleehuhler,CA,Account Coordinator,$58272.32,19,735,58,F,$28335.95,2.9,9132.41,$56069.82
Georgina,Bridgement,KY,Mechanical Systems Engineer,$45888.41,28,642,76,F,$74110.60,3.3,-326.3,$33827.03
Kerry,Coull,DE,Human Resources Manager,$30303.53,3,835,70,M,$355202.21,2.6,6971.26,$12256.47
Carrie,Reboulet,TX,Graphic Designer,$51047.31,13,724,79,F,$486951.74,3.9,-344.4,$66191.86
Brian,Neiland,WI,Speech Pathologist,$59635.87,19,660,20,M,$260202.95,3.5,2703.58,$22813.10
Alvis,Layzell,VA,Systems Administrator III,$29405.60,8,587,30,M,$173478.49,3.7,8739.72,$4588.44
Matthus,Cahillane,IN,Information Systems Manager,$41887.81,5,475,57,M,$495606.92,2.7,-137.51,$72223.77
Englebert,Ramalho,NY,Account Representative IV,$33084.03,18,387,56,M,$431856.03,3.9,5918.7,$14125.68
Angel,Sapsed,SD,Food Chemist,$59951.14,22,395,23,M,$498042.68,3.1,-279.43,$20509.83
Rubie,Punch,NC,Electrical Engineer,$37854.41,8,400,50,F,$395666.01,3.1,4644.15,$54179.10
Desdemona,Barwis,MD,Business Systems Development Analyst,$51074.74,4,766,71,F,$497490.61,2.5,3063.95,$38872.09
Tabatha,Beckerleg,TX,General Manager,$47729.44,28,496,61,F,$413565.24,3.3,3190.17,$61208.28
Suzette,Wikey,OH,Librarian,$47861.14,29,561,47,F,$155912.60,3.6,7034.37,$3323.72
Zed,Blabey,FL,Occupational Therapist,$46968.43,16,713,32,M,$365710.09,3.2,11.07,$20140.44
Webster,Chaffyn,OH,Software Test Engineer IV,$26539.70,11,708,44,M,$140521.43,3.8,7776.44,$27931.04
Tyne,Daines,NC,Computer Systems Analyst IV,$36287.04,25,737,64,F,$470796.24,3.7,2601.39,$37228.80
Elenore,Phythien,FL,Human Resources Manager,$39926.16,19,621,37,F,$245900.50,2.7,6280.99,$47732.14
Francesco,Neasham,PA,Help Desk Technician,$34653.75,26,746,72,M,$498512.76,3.9,-17.01,$44705.89
Keslie,Snelson,TX,Administrative Assistant I,$29309.06,17,381,63,F,$50545.25,3.0,8152.9,$64922.04
Joane,Fredi,TX,Operator,$31788.85,2,726,80,F,$432727.50,3.3,6480.19,$73760.81
Sapphire,Bickley,MO,Occupational Therapist,$33139.10,6,741,51,F,$45880.33,3.7,9252.13,$55929.05
Dolores,Jepps,IN,VP Quality Control,$31709.30,14,820,63,F,$393493.30,2.7,7174.68,$44532.39
Aldrich,Robichon,OK,Legal Assistant,$55747.74,6,703,55,M,$33632.92,3.7,4525.87,$43175.61
Walther,Dacre,KS,Nurse Practicioner,$45706.83,18,485,44,M,$433630.96,3.6,162.97,$13961.85
Ezequiel,Littlepage,PA,Speech Pathologist,$50483.06,9,664,41,M,$7639.24,3.7,1037.27,$56056.89
Margarette,Hambric,PA,Recruiting Manager,$36069.58,18,718,45,F,$18351.96,3.5,4311.15,$29411.75
Alissa,McGaugan,PA,Media Manager II,$59548.86,30,844,38,F,$200601.97,2.7,2465.65,$59997.73
Sybila,John,NY,Legal Assistant,$45312.87,5,418,31,F,$446740.30,3.5,661.31,$4265.19
Dareen,Reeman,TX,Account Executive,$31355.74,14,679,26,F,$147115.09,2.7,7400.65,$71889.28
Jeannie,Burdoun,OH,Nurse,$33970.02,10,817,57,F,$222403.22,3.2,8652.49,$42129.63
Lombard,Waliszek,TX,Biostatistician IV,$55592.14,8,411,47,M,$418808.84,4.0,91.05,$28706.59
Kaleena,Stockney,TX,Occupational Therapist,$55506.84,18,777,52,F,$307115.42,3.7,2070.92,$35077.67
Page,Grichukhin,CA,Assistant Professor,$41291.87,7,672,40,F,$161949.59,3.3,1652.95,$26100.79
Fabio,Pounder,NM,Engineer III,$55332.87,20,458,78,M,$353128.26,3.8,7807.35,$36561.11
Patricio,Chezelle,TN,Nuclear Power Engineer,$28507.25,16,482,61,M,$458288.77,2.7,4280.2,$8082.49
Lind,Jimmison,NY,Marketing Assistant,$58687.22,1,607,47,M,$133704.36,2.7,-432.44,$63515.17
Holmes,Tortoise,NY,Associate Professor,$39742.84,13,604,48,M,$411996.43,3.4,6595.3,$25619.11
Bernard,Lucio,CT,Human Resources Manager,$47051.29,9,784,56,M,$496764.80,3.7,7267.92,$66979.29
Dionysus,Allwell,TX,Administrative Assistant III,$59576.15,30,569,55,M,$102835.60,3.9,2180.84,$17863.87
Julius,Beevers,NC,Payment Adjustment Coordinator,$52767.75,5,418,78,M,$481813.03,3.5,843.52,$44917.94
Cherrita,Barritt,NY,Systems Administrator IV,$28076.85,22,700,84,F,$424884.35,3.1,791.28,$54368.29
Pace,De Gregario,OH,Environmental Specialist,$55221.10,4,670,41,M,$242627.84,3.8,1537.83,$71943.19
Ernesta,Crowhurst,NY,Project Manager,$44887.21,16,398,42,F,$474211.91,3.1,1863.92,$31511.55
Janean,Rothschild,OR,Teacher,$43137.40,6,742,63,F,$431918.06,3.9,6335.65,$43875.28
Arne,Izzatt,SC,Chief Design Engineer,$43013.78,15,780,53,M,$80038.43,2.9,-374.3,$58573.25
Jemmy,Shivell,TN,Actuary,$47661.02,10,741,30,F,$257263.86,3.3,1842.62,$72737.61
Merrick,McGinn,OR,Physical Therapy Assistant,$50684.47,2,366,31,M,$105582.24,3.9,988.6,$25380.80
Glynis,Firbanks,DC,Software Test Engineer III,$33541.45,10,801,79,F,$434383.84,3.3,9105.14,$16667.12
Codi,Weaben,CA,Occupational Therapist,$48941.95,2,780,50,M,$415556.48,2.6,-42.06,$45038.36
Georgine,Mulqueeny,FL,Senior Developer,$32300.28,19,489,24,F,$362437.28,3.9,9695.41,$623.34
Jannelle,Shellcross,CA,Registered Nurse,$36983.03,21,638,41,F,$21969.00,2.5,4294.88,$16855.35
Chev,Norquay,CA,Tax Accountant,$32426.62,10,471,22,M,$246825.15,2.5,5156.44,$16540.10
Benjamin,Kirkam,FL,Geological Engineer,$47474.69,25,390,21,M,$440288.19,3.0,752.8,$37827.84
Eli,Cay,NY,Structural Engineer,$55249.34,13,581,64,M,$119582.24,3.6,117.89,$25503.07
Danila,Wolfenden,AL,VP Accounting,$33631.05,6,414,68,F,$290268.88,3.4,9581.71,$21832.97
Ellwood,Dickerson,OH,Information Systems Manager,$51663.93,18,513,55,M,$174783.53,3.9,2392.94,$21366.36
Chickie,Toghill,FL,Account Coordinator,$31715.97,13,610,54,M,$332289.47,3.6,1268.87,$48044.12
Marsha,Cockin,GA,Technical Writer,$42481.20,2,690,68,F,$223990.03,2.9,5741.48,$42801.43
Cassey,Chung,NJ,Electrical Engineer,$31146.01,24,362,22,F,$478365.12,2.5,7456.38,$73445.93
Rik,Edowes,CO,Administrative Assistant IV,$35383.70,4,727,45,M,$42402.25,2.6,8570.18,$37254.24
Christy,Akerman,DC,Engineer III,$51773.18,20,369,64,F,$77560.68,3.5,5811.6,$59891.89
Carolan,Snawden,MI,Research Associate,$35958.83,28,547,57,F,$14855.76,3.1,5002.63,$64141.53
Alysia,Hucks,NJ,Nuclear Power Engineer,$59432.16,10,741,22,F,$130516.16,2.5,7681.2,$65061.11
Cristionna,Pennini,IL,Cost Accountant,$45197.51,13,506,67,F,$277009.02,3.6,7166.6,$3166.64
Bliss,Kissick,OH,Research Nurse,$44032.21,11,674,60,F,$291552.54,2.5,2221.38,$32551.14
Lind,Bearcock,OR,Mechanical Systems Engineer,$48097.14,4,526,78,M,$400053.91,3.0,7978.02,$22157.66
Odell,Thorald,OH,Web Designer I,$42100.33,10,635,48,M,$99152.13,2.6,1315.69,$57968.55
Christy,Torbard,WI,Programmer IV,$53674.82,2,755,49,M,$492022.71,2.9,3765.47,$6642.02
Rozalie,Ovize,CA,Help Desk Operator,$34936.50,13,626,61,F,$309299.59,2.6,3316.6,$3660.70
Gabie,Hubbard,WA,Administrative Assistant IV,$56967.87,23,412,20,M,$365280.36,3.4,9690.47,$22383.97
Lucia,Kuhlen,OK,Web Developer IV,$29830.33,10,635,35,F,$183662.48,2.7,7224.09,$46347.99
Delmar,Rameau,PA,Automation Specialist IV,$30457.10,2,550,59,M,$439102.06,3.2,8027.96,$9767.98
Maure,Mehmet,MD,Biostatistician III,$30616.16,4,673,35,F,$477823.67,2.5,2209.6,$8706.75
Robena,Petracchi,KY,Accounting Assistant I,$43946.20,14,365,18,F,$475089.76,3.1,6565.55,$55796.06
Lizzy,Phizakarley,CA,Research Assistant II,$34534.26,30,378,31,F,$264370.62,2.7,6253.29,$37375.04
Lamar,Awton,IN,General Manager,$56780.57,19,700,25,M,$5368.57,2.6,5313.25,$27227.58
Donielle,Kerbler,LA,Junior Executive,$53577.40,20,745,69,F,$114864.25,3.6,70.29,$48742.29
Trever,Steabler,CA,Database Administrator II,$59208.97,28,539,63,M,$96469.22,3.3,6299.4,$37403.57
Maddie,Albers,PA,Design Engineer,$27063.99,28,536,24,F,$2884.46,3.6,4212.52,$4870.59
Christoforo,Bruinsma,OH,Environmental Specialist,$36040.35,18,473,49,M,$351169.16,3.9,1902.99,$45537.13
Gonzalo,Grinsted,NY,Human Resources Manager,$30587.89,22,573,82,M,$180924.53,3.4,2757.48,$783.37
Loydie,Nertney,FL,Nurse Practicioner,$50771.53,20,713,57,M,$462269.33,3.4,-34.8,$72525.41
Avril,Thing,IL,Systems Administrator II,$37578.76,4,621,21,F,$121044.23,2.9,3348.82,$73181.94
Arley,Burkill,CA,Associate Professor,$44654.46,3,531,31,M,$393205.54,3.9,-924.42,$74200.89
Tedi,Elphick,MI,Quality Control Specialist,$37097.08,24,696,37,F,$79314.35,3.0,1472.64,$49842.45
Ervin,Archbold,OH,Actuary,$53779.97,17,787,22,M,$59130.21,3.8,9556.0,$64958.46
Onofredo,Mealiffe,FL,Senior Quality Engineer,$50446.02,13,575,40,M,$445735.10,3.5,8481.77,$48140.03
Alwyn,Valde,SC,Editor,$38827.51,22,512,25,M,$134803.58,4.0,4263.18,$63656.21
Tadd,Wigginton,PA,Operator,$55866.06,13,610,84,M,$126078.94,2.9,2273.85,$56336.21
Victoria,Lambotin,CA,Software Consultant,$49719.59,22,739,28,F,$171473.65,2.6,2348.57,$19581.34
Marillin,Todhunter,AL,Dental Hygienist,$54737.33,22,835,81,F,$235304.27,2.9,7899.9,$5263.27
Fania,Gudger,IN,VP Sales,$58933.13,22,590,52,F,$39234.68,3.1,2635.94,$16951.53
Derron,Porker,PA,Marketing Manager,$43717.44,28,751,55,M,$498232.37,3.6,1827.15,$65603.45
Bonnee,Neath,UT,Actuary,$29522.55,27,633,69,F,$197255.87,3.5,2066.97,$13611.96
Kerrin,Peattie,TX,Community Outreach Specialist,$56700.07,14,701,39,F,$181820.11,3.4,8544.63,$33984.09
Ozzy,Stedall,OK,Actuary,$32463.96,24,699,37,M,$98046.19,3.3,3341.21,$52664.98
Genevieve,Howsego,NC,Developer I,$59732.94,12,468,43,F,$88439.74,3.5,8679.14,$66508.57
Charmane,Berk,IN,Civil Engineer,$52961.49,16,415,78,F,$180490.09,2.9,1476.44,$36391.60
Annabell,Calvie,TX,Structural Analysis Engineer,$53133.36,24,604,43,F,$194593.91,3.4,6260.44,$69833.22
Berenice,Gollin,SC,Account Coordinator,$41373.38,10,383,42,F,$65316.88,2.8,9306.69,$16445.14
Myles,Rhoddie,TX,Senior Cost Accountant,$28982.47,20,634,41,M,$36176.51,2.6,7006.4,$24199.43
Merola,Stebles,VA,Developer IV,$54735.55,16,502,37,F,$75345.62,3.7,6588.05,$40753.69
Austin,Leibold,CA,Graphic Designer,$52665.58,29,627,61,F,$209983.69,3.0,9002.42,$73180.04
Yehudit,Redley,NJ,Registered Nurse,$39692.24,23,397,38,M,$397318.07,2.6,2977.03,$25867.98
Marrissa,Sprackling,AL,Director of Sales,$45203.95,6,637,64,F,$434745.91,2.8,1370.75,$36933.44
Gerome,Camier,NC,Engineer III,$35467.74,22,833,27,M,$324112.86,2.6,9733.97,$69115.48
Grace,Pay,VA,Senior Financial Analyst,$59187.54,8,628,56,M,$193154.12,3.9,1811.78,$6085.75
Harriette,Pedican,OH,Engineer IV,$49953.07,6,786,83,F,$320568.02,3.7,-89.35,$26644.88
Haley,Winch,TX,Budget/Accounting Analyst IV,$56496.70,23,761,23,M,$117927.19,3.4,199.02,$18364.59
Loria,Flowerden,CO,Budget/Accounting Analyst III,$27002.90,21,726,46,F,$173851.57,3.6,7556.77,$51392.11
Aldo,Jansik,OH,Legal Assistant,$57336.21,2,400,50,M,$226994.84,2.8,9712.24,$4052.39
Emile,Commander,MI,Marketing Assistant,$45517.70,14,721,51,M,$75867.66,3.4,1314.38,$17086.81
Melva,Oliphant,WA,Staff Scientist,$56648.60,7,823,29,F,$429820.70,2.9,4011.01,$42509.40
Gaspard,Rankine,FL,Speech Pathologist,$48755.15,5,647,49,M,$389234.47,3.6,6087.94,$20905.72
Kristan,Furlonge,MO,Systems Administrator II,$37688.76,17,489,85,F,$350815.92,2.8,910.28,$19946.21
Ogdon,Dealy,CA,Chemical Engineer,$54227.40,15,825,83,M,$410877.32,2.7,4913.59,$8879.65
Lora,Ewan,MN,VP Marketing,$57662.82,27,846,75,F,$105126.29,2.7,632.8,$4649.46
Karry,Swett,NY,Software Test Engineer III,$41418.53,25,385,80,F,$280120.76,3.8,804.1,$16487.77
Jordain,Schindler,OH,Sales Associate,$38934.42,12,439,75,F,$115071.31,3.3,4779.95,$53817.41
Jaquenetta,Lerway,CA,Chief Design Engineer,$36018.14,8,756,43,F,$144408.67,2.6,3821.06,$66261.87
Brew,Tows,PA,Accountant I,$57693.52,17,644,26,M,$97052.99,3.9,461.39,$36196.69
Britta,Izsak,SC,VP Accounting,$28610.63,13,421,54,F,$191061.60,3.4,8118.23,$70178.05
Izzy,Casement,CA,Information Systems Manager,$28651.62,29,406,59,M,$142156.75,3.3,5333.48,$3386.39
Herbert,O' Clovan,TX,Health Coach I,$58931.81,5,583,38,M,$149042.36,3.8,2119.13,$37582.57
Win,Rowland,FL,Software Consultant,$39605.20,18,562,77,M,$215031.26,3.6,-57.89,$47582.40
Marion,Cardall,CA,Account Coordinator,$55994.59,7,384,67,F,$26206.62,3.9,-545.76,$12957.45
Jillayne,Kiessel,CA,Nurse Practicioner,$40371.01,1,414,29,F,$440054.31,3.0,9572.26,$21841.76
Willa,Blague,PA,Social Worker,$39598.69,13,812,37,F,$245629.73,3.7,-212.53,$44083.30
Osgood,Ambrosch,NC,Human Resources Manager,$45734.30,14,577,29,M,$67894.76,3.4,2518.48,$16415.94
Eulalie,Salmons,LA,Marketing Assistant,$50627.70,6,837,19,F,$273553.72,2.7,3394.76,$33797.39
Adorne,Canero,FL,Food Chemist,$56925.57,12,470,51,F,$371836.91,3.9,89.21,$26081.27
Nettie,Carruthers,OH,Research Associate,$37708.98,20,493,78,F,$399647.19,2.5,4346.72,$15439.99
Nevile,Gudge,OH,Marketing Manager,$30803.16,6,612,24,M,$92616.30,3.9,7399.1,$22392.78
Gerri,Chillingsworth,PA,Senior Cost Accountant,$33632.17,12,520,53,F,$469486.27,3.5,3631.36,$13825.71
Elianora,Verrillo,AR,Assistant Media Planner,$55195.72,19,468,69,F,$439520.08,3.2,2791.11,$59431.37
Helen-elizabeth,Klishin,CA,Data Coordiator,$41539.02,4,596,69,F,$315300.44,3.8,4882.69,$35007.71
Marilyn,Beedell,VA,Pharmacist,$39095.48,30,817,52,F,$413565.67,3.1,4628.46,$8366.25
Gilligan,Archbald,MI,Environmental Specialist,$46087.40,16,615,75,F,$455243.92,4.0,2516.19,$35556.10
Willetta,Huckstepp,TX,Staff Accountant I,$27105.69,19,749,26,F,$304684.88,3.0,7759.99,$55005.53
Wallie,Gaitskell,PA,Business Systems Development Analyst,$32738.66,2,569,64,M,$73178.16,2.6,6537.88,$38066.30
Raynell,Bolens,LA,Nurse Practicioner,$48548.29,8,613,53,F,$285654.49,3.9,451.89,$68008.45
Nevins,Edison,MN,Media Manager II,$51618.97,3,589,50,M,$285151.04,3.8,9600.56,$9048.42
Bertie,McAvin,MN,Quality Engineer,$55064.60,26,777,51,M,$152760.22,3.5,8689.87,$45940.91
Molly,Towson,OH,Desktop Support Technician,$51430.97,25,741,81,F,$390638.41,2.9,245.98,$69369.54
Loleta,Pavek,NY,Structural Engineer,$37425.59,9,704,36,F,$343196.13,3.3,3370.55,$1582.56
King,Kedie,OH,General Manager,$48417.55,17,438,40,M,$121652.54,3.5,6696.08,$14297.06
Jobey,Adolf,MO,Social Worker,$49754.20,26,722,48,F,$48307.18,3.1,6334.09,$74317.55
Michail,Lukas,TX,Director of Sales,$59181.29,5,666,39,M,$336124.94,3.8,7556.03,$2367.45
Ario,Rebanks,WV,Assistant Professor,$50052.83,27,635,53,M,$464112.83,3.7,-390.17,$56543.90
Naomi,Oakwood,NC,Geologist IV,$42327.95,8,660,44,F,$77654.96,3.2,397.74,$20554.77
Carlin,Weatherby,TX,Chemical Engineer,$30560.67,7,803,21,F,$488941.29,3.5,3362.02,$39384.54
Gloria,Pelerin,ID,Software Test Engineer I,$32304.35,1,814,46,F,$460446.36,2.8,-407.48,$2360.73
Fletcher,Cay,TX,Senior Editor,$30874.78,27,361,74,M,$345441.22,3.9,8989.97,$19625.85
Hilary,Currin,TX,Administrative Assistant II,$54721.83,29,773,71,M,$56640.14,2.6,6281.27,$39348.62
Towny,Matyas,CA,Director of Sales,$43633.60,9,376,73,M,$270287.72,3.2,-622.09,$3403.08
Alexandros,Folger,TX,Accounting Assistant IV,$39598.18,20,837,26,M,$305078.65,3.0,4552.63,$30469.91
Daphna,Mathon,DC,Project Manager,$43551.43,29,633,22,F,$260539.68,2.9,9125.03,$65529.38
Paxon,Cumberbatch,SC,Legal Assistant,$29282.20,6,527,32,M,$277939.58,3.8,-251.83,$49815.41
Gianni,Brabham,FL,GIS Technical Architect,$39092.62,1,486,64,M,$185438.36,3.4,1611.64,$27499.35
Rosalyn,Kalisz,VA,Biostatistician II,$42763.50,3,418,60,F,$411264.43,3.0,13.06,$33378.50
Tyrone,Chateau,TX,Marketing Assistant,$59426.14,16,405,61,M,$258935.42,3.6,7799.83,$15055.02
Ebenezer,Dan,MA,Social Worker,$48597.77,14,368,51,M,$20498.33,2.6,3536.38,$72828.51
Erika,Kiefer,IN,Product Engineer,$52097.25,15,542,31,F,$375708.46,3.5,4925.75,$17781.92
Dino,Croker,TX,Project Manager,$43858.50,25,680,38,M,$491031.77,2.7,3937.1,$65921.00
Stoddard,Monard,MA,Sales Associate,$58563.55,18,746,78,F,$404315.92,3.3,6583.94,$63599.30
Eileen,Mengo,MN,Web Designer II,$31714.28,13,749,33,F,$68366.45,2.8,9117.86,$65302.54
Perren,McJerrow,CO,Computer Systems Analyst III,$54155.28,19,513,33,M,$278382.97,2.8,624.95,$63095.45
Brennan,Alekseicik,NC,Marketing Manager,$35570.30,3,793,73,M,$89837.82,3.3,4482.34,$70877.79
Isabel,Lawton,NY,Sales Associate,$30078.64,19,574,33,F,$82764.12,3.2,6526.68,$33341.43
Lark,Hauxwell,CA,Financial Advisor,$34266.98,4,455,19,F,$92911.66,3.6,439.99,$68410.87
Gianni,Fitzroy,TX,Executive Secretary,$56453.10,5,576,80,M,$360073.06,3.1,1573.66,$24887.66
Meryl,Fahey,OH,Human Resources Manager,$54408.76,15,665,84,F,$129556.74,3.6,-656.62,$65313.54
Zarla,Abelov,MI,Cost Accountant,$48306.45,11,427,36,F,$159714.20,4.0,3313.35,$8314.46
Annalise,Fearon,OR,Accountant II,$31955.57,19,651,28,F,$29745.70,2.7,-366.07,$34565.87
Reggi,Tomankowski,CA,Desktop Support Technician,$44295.66,16,829,61,F,$488757.64,3.2,1883.13,$7885.26
Nicolai,Marzellano,OR,Chief Design Engineer,$59458.29,24,467,81,M,$314465.51,3.4,3514.75,$60822.32
Ynez,Theunissen,DC,Project Manager,$43305.55,9,502,27,F,$35848.84,2.6,5383.0,$67443.01
Skipper,Leeves,OK,Community Outreach Specialist,$31507.20,19,376,36,M,$449673.47,3.8,4670.8,$34722.31
Pablo,Olivi,CA,Safety Technician IV,$37657.98,1,424,70,M,$133222.29,3.5,712.16,$66482.66
Timoteo,Faulds,TX,Statistician II,$28263.52,17,600,44,M,$484923.56,3.2,8983.95,$59106.68
Kati,Jeremaes,FL,Sales Associate,$47913.38,24,633,34,F,$494334.70,4.0,5468.13,$49015.26
Hyacinth,Facey,GA,Desktop Support Technician,$51430.80,25,503,42,F,$443019.95,3.7,8107.28,$74474.68
