first_name,last_name,state,job_title,salary,tenure,credit_score,age,sex,loan_amount,interest_rate,checking_savings,existing_debt
Tadio,Skentelbery,FL,Design Engineer,$39737.57,1,828,42,M,$287693.41,2.6,5171.91,$12155.57
Neils,Rubinov,CA,Electrical Engineer,$37047.38,8,696,51,M,$346879.28,2.5,2392.74,$29066.63
Woodrow,Jarrell,UT,Sales Associate,$40247.53,18,427,49,M,$126114.35,2.9,2410.85,$62190.61
Vincent,Mebs,OH,Human Resources Assistant IV,$29105.99,14,775,29,M,$241253.09,3.5,1991.12,$567.36
Ferdie,Ayscough,KY,Sales Associate,$55107.38,16,386,34,M,$60338.80,3.7,2931.85,$20135.34
Bryna,Hawkeridge,AK,Accounting Assistant III,$31878.09,23,569,70,F,$467851.42,3.5,6143.59,$60924.21
Marcelo,Weatherdon,TX,Mechanical Systems Engineer,$45973.19,17,696,43,M,$442162.52,3.7,-420.29,$21742.16
Mylo,Tyhurst,NE,VP Product Management,$51371.11,23,496,84,M,$147769.35,3.7,6510.45,$33200.04
Dew,MacIlhargy,OH,Account Representative II,$48907.72,29,387,84,M,$350332.10,2.7,7001.14,$51422.12
Debi,Gude,FL,Legal Assistant,$40732.84,27,731,70,F,$387387.00,3.8,865.48,$16774.01
Dorothee,Tredinnick,TX,Statistician IV,$34310.39,24,785,39,F,$81586.95,3.0,3569.0,$8432.16
Hansiain,Lunck,TX,Technical Writer,$53167.27,5,380,60,M,$471644.30,3.3,5148.31,$7698.88
Ulla,Bodimeade,OR,Chemical Engineer,$27380.37,3,707,45,F,$414259.32,3.1,6800.19,$29371.14
Krystle,Calderonello,DE,Financial Analyst,$42158.76,6,760,81,F,$274861.41,3.7,3229.88,$58264.45
Maitilde,Ram,TX,Programmer Analyst I,$57082.53,25,573,26,F,$46699.16,3.4,7705.48,$20735.98
Talbot,Bulbeck,AR,Software Engineer III,$34325.07,18,487,69,M,$201652.72,3.1,3624.98,$56390.32
Evvie,Rodge,NE,Electrical Engineer,$47799.58,19,598,62,F,$284930.80,3.9,6987.11,$4639.06
Niki,Slatter,NY,Chemical Engineer,$28508.40,10,617,55,M,$387842.65,3.1,9061.03,$43054.54
Ashlee,Romero,WA,Actuary,$32665.58,3,804,77,F,$142972.53,3.7,8015.46,$48651.64
Myrlene,Robus,AZ,Administrative Officer,$31038.30,13,456,42,F,$158326.91,2.7,3715.9,$64891.48
Murial,Roberto,TX,Nuclear Power Engineer,$36684.74,16,837,43,F,$264356.11,3.4,9997.16,$58889.42
Caralie,Withinshaw,IL,Staff Scientist,$27588.17,1,740,40,F,$313646.36,3.8,9110.42,$54831.56
Read,Bamb,PA,Marketing Assistant,$44583.51,20,812,43,M,$281285.01,3.1,8349.45,$9370.42
Stirling,Manifield,NC,Pharmacist,$29065.85,6,766,67,M,$229272.41,3.8,4659.47,$32712.27
Hollis,Sale,OK,Business Systems Development Analyst,$42859.26,22,595,37,M,$223229.95,3.8,4981.42,$31284.02
Juan,Hewes,NJ,Database Administrator II,$38488.45,30,667,29,M,$425360.08,3.4,7636.14,$48322.49
Harmony,Vitler,CT,Design Engineer,$54840.63,17,626,31,F,$167871.92,3.9,119.46,$50437.52
Peta,Blenkensop,TX,Recruiter,$54591.51,12,569,53,F,$314589.78,3.7,6193.59,$5974.51
Angelica,Guyver,NY,Chemical Engineer,$58060.22,15,730,71,F,$446391.66,2.6,2487.19,$70557.66
Casie,Pyrke,IN,Web Designer I,$36871.28,22,686,41,F,$92935.37,3.3,561.17,$8560.46
Laurens,Itzkovich,UT,Media Manager I,$46775.82,13,850,58,M,$304385.67,3.4,-201.53,$1938.09
Reamonn,Jackett,WV,Assistant Media Planner,$54498.61,19,508,18,M,$362905.13,3.6,3038.08,$70372.60
Paulo,Hubbard,CA,Accountant IV,$47065.14,21,379,35,M,$403654.39,3.2,1448.82,$60476.60
Ibby,Halligan,MO,Assistant Professor,$36855.30,11,744,49,F,$369824.43,3.7,84.41,$17038.97
Mathias,Klassmann,CA,Systems Administrator II,$40054.98,28,785,22,M,$19919.74,3.7,4354.87,$22043.94
Nataline,Naire,FL,Staff Scientist,$48505.25,11,361,65,F,$350820.15,3.5,6716.48,$42610.64
Germaine,Mulqueeny,TX,Engineer IV,$35334.30,3,363,43,M,$394346.40,3.7,4290.5,$15791.48
Ellerey,Heymann,FL,Legal Assistant,$50996.11,12,696,29,M,$227210.37,3.6,7982.46,$56863.84
Fifi,Brugman,NY,Administrative Assistant III,$55982.41,15,714,50,F,$115425.19,3.9,2034.04,$54350.61
Christina,Kidman,CO,Physical Therapy Assistant,$27907.83,1,383,38,F,$499445.08,3.4,2386.44,$4662.15
Mallory,Martinets,LA,Marketing Manager,$42266.44,16,668,35,F,$142497.91,2.8,7080.21,$36225.94
Gray,Minillo,DC,VP Quality Control,$47456.34,23,719,73,F,$294137.44,3.9,1934.29,$12519.70
Moritz,Nimmo,TX,Nurse Practicioner,$50870.68,7,560,73,M,$99118.29,3.7,-19.79,$47611.68
Prue,Heart,MI,Sales Associate,$54547.47,3,453,65,F,$208873.55,2.8,4943.41,$67898.15
Nathalia,Rothschild,CA,Structural Engineer,$42572.13,25,754,60,F,$235964.43,2.6,9618.67,$1537.95
Faun,Spanton,CO,Nurse Practicioner,$53896.09,21,588,26,F,$161100.64,3.2,7642.18,$32183.21
Lorenzo,Boddymead,CA,Nuclear Power Engineer,$50934.34,20,818,80,M,$359418.98,3.3,-995.2,$72447.23
Morty,Boosey,IL,Quality Engineer,$59908.41,30,430,79,M,$409975.38,3.8,9340.56,$63604.49
Gerty,Botcherby,WV,Chief Design Engineer,$49960.15,26,742,45,F,$459377.40,2.9,5089.01,$25979.34
Gretal,McClinton,TN,Programmer Analyst III,$44285.50,9,455,23,F,$313967.82,3.0,1240.52,$41720.80
Bobby,Cardoe,DC,Assistant Manager,$26906.98,6,352,58,F,$225933.36,3.9,9093.62,$39911.65
Tomaso,Spilling,NC,Office Assistant I,$42022.68,9,710,53,M,$400923.23,3.9,957.56,$65215.68
Susanna,Timpany,WA,Pharmacist,$43560.75,6,684,85,F,$39351.14,2.9,2989.95,$53392.54
Niel,Rogerson,VA,Computer Systems Analyst II,$36396.52,22,514,33,M,$222548.32,3.7,6514.22,$28906.09
Hyacinthie,Downton,GA,Registered Nurse,$34281.35,28,434,40,F,$402008.55,3.2,7460.23,$27550.26
Ephraim,Louthe,KY,Data Coordiator,$30710.30,28,617,73,M,$115237.61,2.9,3069.35,$49535.18
Chancey,Kampshell,FL,Mechanical Systems Engineer,$46754.55,18,665,44,M,$110695.54,3.0,3792.79,$66289.44
Benson,Passmore,IN,Community Outreach Specialist,$53067.66,26,840,35,M,$297297.85,3.9,6213.96,$37173.47
Giff,Kirrage,FL,Research Assistant I,$42531.57,24,490,77,M,$232076.37,3.3,8269.41,$43488.02
Tabbi,Borgne,NV,Desktop Support Technician,$30308.20,5,794,44,F,$354974.03,4.0,7894.69,$65693.26
Elenore,Nono,TX,Structural Analysis Engineer,$42967.19,29,492,28,F,$479562.94,3.1,2689.24,$69071.62
Nicholas,Knight,MT,Budget/Accounting Analyst II,$56656.15,17,625,85,M,$2033.26,3.6,7385.0,$72378.44
Igor,Dabner,OH,Product Engineer,$39576.97,17,592,43,M,$130686.77,2.7,1290.09,$24121.31
Francois,Binney,AL,Technical Writer,$43559.48,14,592,48,M,$84322.58,2.9,-404.37,$41369.90
Magdalen,Macro,DC,Executive Secretary,$56741.01,30,652,68,F,$335237.10,2.6,3792.38,$42439.36
Xymenes,Danihel,PA,Sales Representative,$27020.57,22,409,70,M,$189223.09,3.5,8736.33,$1373.17
Murielle,Plackstone,NY,Associate Professor,$55612.09,3,638,76,F,$354252.14,3.5,-181.2,$49264.63
Christel,Frankowski,NY,Research Nurse,$49015.22,8,653,23,F,$328904.29,3.9,-230.21,$60647.22
Gar,Boyington,TX,Nuclear Power Engineer,$34198.77,3,425,63,M,$151182.27,2.7,9512.28,$59041.31
Latrina,Chung,UT,Cost Accountant,$38695.11,26,655,77,F,$311238.97,2.5,758.72,$72197.00
Merissa,Sussans,FL,Librarian,$48225.53,13,576,35,F,$293619.46,3.3,5294.16,$71132.57
Hana,Loram,MI,Software Consultant,$41314.87,12,578,52,F,$394661.97,2.5,-501.25,$22022.70
Roxie,Ruddell,MI,Media Manager III,$57965.58,14,442,64,F,$97709.83,3.6,8732.45,$49898.92
Ruthie,Bakeup,PA,Accounting Assistant II,$50282.94,4,804,73,F,$395624.47,3.4,8337.49,$50483.28
Alistair,Castellaccio,MD,General Manager,$43801.34,10,586,25,M,$347367.44,3.6,7724.35,$33415.30
Claudette,Basnall,VA,VP Product Management,$49374.65,29,749,19,F,$451622.79,3.5,3224.82,$48330.54
Matteo,Godthaab,OK,Teacher,$29356.92,26,596,18,M,$13464.67,3.0,6183.8,$18376.68
Bertie,Wichard,NJ,Clinical Specialist,$43462.21,20,378,62,M,$225840.74,3.0,1545.49,$67520.75
Cordie,Cockren,GA,Physical Therapy Assistant,$38988.56,10,583,64,M,$401500.48,2.9,774.69,$19842.08
Elmore,Drewery,OH,Geological Engineer,$39816.21,1,520,53,M,$36078.55,3.0,5012.83,$29290.08
Mychal,Mathon,NY,Assistant Professor,$40351.38,29,499,37,M,$105418.33,3.7,9326.51,$58434.65
Guinna,Genever,ND,Payment Adjustment Coordinator,$31822.89,28,477,31,F,$225286.02,3.3,3796.34,$58132.03
Georgetta,Hanne,NV,Desktop Support Technician,$48435.56,22,494,64,F,$262020.84,3.7,5451.75,$27169.64
Cazzie,Pfeffer,TX,Financial Advisor,$35611.03,15,547,80,M,$193824.43,3.4,6581.45,$35564.94
Jabez,Grimsdell,WA,Programmer II,$50862.69,20,362,66,M,$315091.99,3.7,4928.67,$27246.40
Yetta,Klejin,FL,Financial Advisor,$35021.68,30,777,19,F,$53569.20,3.2,7062.75,$57099.09
Gert,Stanney,NY,Environmental Tech,$55352.81,9,779,65,F,$296733.14,2.6,6220.14,$47600.34
Clarie,Crecy,FL,Budget/Accounting Analyst I,$29737.61,24,771,52,F,$131261.97,3.7,3692.16,$47187.59
Dian,Westwood,TX,Recruiter,$46432.09,15,590,61,F,$273540.61,2.9,-336.89,$11168.98
Archie,Fetherstone,CO,Chemical Engineer,$43113.50,17,573,84,M,$377644.97,2.6,8346.91,$13000.56
Leela,Bulter,MN,Clinical Specialist,$57480.25,30,832,77,F,$183350.75,3.1,654.06,$8576.36
Ernesto,Aldins,WV,Statistician IV,$55611.33,18,437,65,M,$392416.18,3.0,8472.67,$18476.76
Diannne,Blencowe,OH,Senior Sales Associate,$52273.53,10,801,62,F,$469428.13,3.6,3943.57,$32114.48
Randolf,Millgate,FL,VP Accounting,$56607.12,2,388,25,M,$360358.37,3.8,6561.45,$63160.47
Art,Funcheon,FL,Financial Advisor,$48977.33,1,758,76,M,$155785.01,3.7,7726.81,$36998.40
Alley,Welbourn,MI,Social Worker,$42326.15,18,765,26,M,$297393.76,3.0,4910.98,$30057.37
Conroy,Wisbey,CA,Tax Accountant,$36068.30,9,372,24,M,$374165.18,2.8,2527.36,$10279.85
Geoff,Neylan,DC,Environmental Tech,$43782.44,19,620,25,M,$267502.42,3.9,9475.13,$45602.60
Hugues,Brockman,FL,Marketing Manager,$31533.59,11,390,73,M,$274014.99,3.7,451.12,$35472.11
Rica,Speller,VA,Marketing Assistant,$32447.20,30,453,58,F,$303128.66,3.0,1189.4,$39999.90
Valle,Schust,TX,Junior Executive,$33374.92,29,403,52,M,$397342.20,3.6,98.45,$70385.37
Annecorinne,Yablsley,FL,Business Systems Development Analyst,$54822.24,11,435,80,F,$462991.90,3.0,2632.29,$730.88
Bunnie,Bladon,NY,Senior Cost Accountant,$29145.36,11,513,41,F,$468937.65,2.9,3489.72,$58659.15
Zoe,Wiltshire,CA,Account Executive,$56808.28,19,789,27,F,$371281.62,3.5,5687.34,$81.51
Stearne,Riseley,CA,Technical Writer,$42394.88,4,670,42,M,$135356.57,3.2,4714.23,$38905.53
Falito,Applegate,CA,Research Assistant IV,$40045.74,21,493,76,M,$21427.00,3.9,7750.9,$69864.11
Denna,Averill,KY,Health Coach IV,$28733.07,26,632,48,F,$251013.40,3.9,622.29,$48491.54
Gannon,Branston,NY,Environmental Specialist,$38612.55,30,596,68,M,$150695.24,3.9,795.97,$62068.39
Xerxes,Downer,TX,Help Desk Technician,$52360.63,2,372,47,M,$141151.45,4.0,1846.26,$47667.32
Anatollo,Pryer,TX,Pharmacist,$55369.93,2,419,40,M,$280055.43,3.7,7958.54,$18539.50
Percy,Jennrich,NV,VP Accounting,$45220.53,29,451,82,M,$499752.05,3.8,8141.08,$23880.53
Kathrine,Lettice,MD,VP Sales,$41232.56,20,380,55,F,$124920.80,3.5,2791.24,$50083.13
Mord,Common,VA,Web Developer II,$43374.17,23,408,77,M,$437736.05,2.6,4095.86,$59566.12
Mason,McCabe,TX,VP Quality Control,$48053.63,20,461,28,M,$248969.56,3.7,7956.71,$70400.85
Bastien,Chiommienti,CA,Safety Technician I,$51848.59,10,495,59,M,$467377.61,2.7,2699.85,$39842.89
Linoel,Kemet,LA,Sales Associate,$27809.12,28,501,34,M,$330033.41,3.0,5002.85,$43396.57
Conrado,MacAndrew,NY,Assistant Professor,$59567.26,28,652,64,M,$65062.94,3.5,2763.46,$7627.31
Thurstan,Golde,CA,Health Coach II,$45426.14,1,443,44,M,$250664.54,3.0,4865.98,$41038.21
Richart,Faraday,DC,Information Systems Manager,$33453.76,25,675,44,M,$242316.42,3.4,5737.08,$4830.26
Issi,Gallety,IN,Dental Hygienist,$27593.18,18,557,72,F,$352004.96,2.6,5768.28,$70850.29
Saidee,Colnett,OR,VP Sales,$54261.76,5,720,62,F,$264043.61,3.3,1577.4,$53985.09
Terese,Sanzio,AZ,Accountant IV,$44339.81,9,726,65,F,$82241.50,3.0,6631.22,$54921.55
Gale,Rosettini,PA,Executive Secretary,$49105.23,29,657,25,F,$443716.03,2.6,8345.04,$14135.39
Sherline,Spelwood,TX,Director of Sales,$52321.68,22,622,62,F,$302832.33,3.6,2615.42,$17019.08
Rowan,Furphy,MA,Nurse Practicioner,$51551.17,6,760,64,M,$257700.30,3.7,1846.34,$1831.13
Lexi,Hatherley,FL,Account Executive,$36422.66,28,350,19,F,$89987.21,3.0,8385.95,$44591.50
Karylin,Huffy,TX,Marketing Manager,$29241.59,7,749,57,F,$368660.65,2.6,4598.68,$63200.49
Stephenie,Jinda,AR,Junior Executive,$41429.38,23,506,68,F,$166434.27,2.8,7736.24,$72410.96
Ettore,Crowdace,CA,Registered Nurse,$43000.96,6,756,28,M,$479151.34,2.8,3704.28,$31111.94
Wyatan,Kilbourne,MN,Librarian,$28147.58,29,607,54,M,$414081.91,3.4,223.65,$71127.27
Cori,Barkworth,UT,Teacher,$27488.21,6,673,55,F,$142892.14,3.1,5956.36,$12858.08
Beatrix,Jurasz,AZ,Software Engineer I,$57071.41,3,525,75,F,$216777.60,3.0,1899.0,$70052.71
Larry,Brunelli,CA,Recruiting Manager,$47103.12,26,565,78,M,$330443.45,2.8,9924.6,$32763.75
Illa,Prior,GA,Mechanical Systems Engineer,$29318.07,16,760,50,F,$107525.84,3.3,4177.31,$6484.58
Aleda,Brito,AK,Product Engineer,$30526.49,9,697,57,F,$393434.06,2.8,1253.33,$22464.87
Mollee,Pollastrino,MN,Pharmacist,$45879.22,16,749,40,F,$350583.35,3.1,7509.7,$2197.83
Rasla,Hunnisett,TX,Structural Analysis Engineer,$41444.37,16,761,44,F,$196511.13,2.6,6013.37,$39620.69
Alic,Glendinning,NV,Assistant Manager,$47383.13,25,827,42,M,$381433.55,2.9,-794.87,$64447.40
Ami,Pering,TN,Research Assistant III,$32507.47,26,705,52,F,$262956.50,2.5,3647.69,$2854.89
Far,Kauschke,CO,Staff Accountant III,$43752.64,29,518,84,M,$323142.33,2.5,3670.02,$26182.75
Carlie,Blockley,CT,Community Outreach Specialist,$41860.49,22,703,37,M,$375214.88,3.7,8968.82,$27395.73
Laryssa,Roxburch,PA,Paralegal,$38407.86,17,756,36,F,$390997.04,3.9,4639.45,$50358.70
Sammy,Crowden,GA,Environmental Specialist,$32048.65,18,475,60,M,$106700.70,2.9,1628.12,$35954.18
Darn,Coton,CA,Automation Specialist II,$57341.20,21,434,40,M,$1710.91,3.9,2625.12,$32680.92
Alexio,Skehan,AZ,Senior Editor,$32144.30,4,416,24,M,$17064.69,3.5,7926.45,$30596.97
Jeromy,Satterlee,GA,Financial Advisor,$43836.47,8,512,31,M,$120299.09,3.1,4322.31,$42257.48
Briny,Jendrys,GA,Developer II,$56935.56,10,490,59,F,$57516.70,3.4,4090.65,$15648.79
Nick,Lamond,CA,VP Quality Control,$59997.83,14,393,76,M,$283368.98,3.6,5879.38,$5942.60
Katrinka,Arnaudon,OH,Mechanical Systems Engineer,$48342.77,5,587,82,F,$159341.72,2.7,-31.76,$55375.48
Renato,Fitch,CA,Programmer I,$57166.42,17,509,31,M,$225960.48,3.6,9640.94,$72189.95
Katy,Finlry,PA,Web Developer III,$37033.78,11,719,51,F,$454835.40,3.4,7648.52,$16891.10
Peri,Fotitt,TX,Mechanical Systems Engineer,$56359.20,15,827,79,F,$137219.15,3.0,6298.67,$42108.49
Lawry,Harroll,CA,Financial Advisor,$44791.36,14,386,34,M,$347139.44,3.0,4943.11,$7983.04
Grover,Rosenblad,CA,Payment Adjustment Coordinator,$45598.23,2,481,59,M,$185334.95,3.1,2326.6,$19578.99
Kerrill,Sappell,NH,Data Coordiator,$50729.94,16,399,70,F,$128373.29,3.0,542.34,$4277.74
Jacquie,Dachey,NY,Senior Financial Analyst,$29155.15,6,644,79,F,$39940.33,3.6,6948.27,$64037.06
Saidee,Masedon,NM,Help Desk Technician,$35687.41,4,685,42,F,$225127.23,3.2,923.83,$56500.48
Maddy,Iacobini,FL,Actuary,$57783.79,15,703,24,F,$53973.45,2.5,8267.3,$6796.20
Miof mela,Burnham,OH,Sales Associate,$35990.62,17,700,45,F,$446135.17,3.5,5149.27,$52130.56
Nappy,Lampert,PA,Staff Scientist,$30533.40,8,503,66,M,$144830.84,2.6,8843.72,$17021.88
Giorgia,McLucky,LA,Nurse Practicioner,$50204.14,27,697,22,F,$296115.72,3.2,801.79,$31308.69
Alyce,Addicote,LA,Geological Engineer,$48600.19,13,736,70,F,$29937.98,3.7,-426.55,$43830.18
Cthrine,Trudgeon,NY,Account Executive,$53097.97,11,607,85,F,$112818.25,4.0,5018.84,$53440.60
Juieta,Verma,OK,Chief Design Engineer,$39089.83,13,753,44,F,$173601.42,3.5,8675.01,$46211.96
Nikolos,Jeandillou,CA,Computer Systems Analyst I,$52313.66,4,702,59,M,$96604.82,3.3,3883.64,$36906.53
Izzy,Blizard,MD,Occupational Therapist,$42206.56,22,843,81,M,$212216.13,3.2,6451.14,$34957.43
Patrizia,Winsome,UT,Design Engineer,$47100.59,25,810,39,F,$181848.67,2.9,7942.5,$40875.46
Paul,Olander,CA,Dental Hygienist,$44030.34,16,767,56,M,$61413.56,3.4,1560.64,$63950.46
Emmalynn,Dillet,MA,Operator,$50051.45,7,816,66,F,$199325.33,2.9,5005.47,$62714.05
Phylys,Purveys,CA,Cost Accountant,$54112.34,15,573,18,F,$164533.51,2.8,2699.37,$51179.80
Alida,Van der Velde,OK,Software Engineer IV,$36035.39,12,703,74,F,$423670.97,3.8,3141.2,$53770.45
Fayina,Amiranda,FL,Account Executive,$44680.12,7,790,62,F,$370267.90,3.4,3530.56,$19732.34
Janey,Drinkeld,NV,Clinical Specialist,$34991.09,10,401,50,F,$261286.98,2.7,3403.49,$69384.00
Lanna,Barczynski,GA,Dental Hygienist,$51346.89,19,763,62,F,$193938.24,2.7,2259.05,$37214.53
Tomasina,Densham,VA,Food Chemist,$45628.64,29,433,43,F,$336091.12,4.0,3043.59,$59029.71
Alexandro,Matys,MA,Internal Auditor,$32809.78,3,803,72,M,$347117.82,3.3,-237.86,$42404.30
Almire,Dolan,OK,Teacher,$59277.11,24,561,82,F,$299183.47,3.7,-260.83,$40299.69
Bartlett,Frearson,VT,Geologist III,$58501.93,5,395,71,M,$53971.97,2.8,1726.72,$22793.88
Eduard,Lamplugh,CA,Staff Accountant I,$35751.83,28,473,80,M,$41883.61,3.7,1156.41,$68084.73
Holly,Vinnicombe,NY,Structural Engineer,$26579.13,8,831,28,M,$51109.83,2.7,2120.65,$31846.16
Megen,Garr,CA,Geological Engineer,$36548.36,7,805,48,F,$244692.55,2.7,7485.35,$21106.93
Dallis,Gill,VA,Structural Engineer,$48103.28,6,485,83,M,$459703.31,2.5,2337.3,$30846.06
Hedi,Pirdue,OH,Civil Engineer,$58231.31,1,499,52,F,$375345.68,3.1,4110.66,$61528.36
Lazaro,Ingyon,TX,Senior Quality Engineer,$46696.90,5,718,73,M,$225351.63,3.2,-72.14,$13521.81
Kristina,Searston,NY,Dental Hygienist,$51714.10,26,547,59,F,$108314.22,3.3,3476.55,$15829.51
Oran,Accombe,AZ,Compensation Analyst,$54027.10,20,839,42,M,$434626.03,3.2,6779.01,$50597.03
Devin,Seccombe,OK,VP Marketing,$26868.06,8,513,40,F,$368143.06,3.3,183.5,$26609.83
Cleveland,Goucher,OR,Data Coordiator,$36105.39,18,784,65,M,$330439.03,3.7,54.06,$8511.57
Tomaso,Weatherall,WI,Research Associate,$41316.19,18,664,81,M,$495090.86,3.6,3435.22,$14207.29
Bonnie,Blain,FL,Quality Engineer,$45126.71,15,456,31,F,$212819.09,3.9,9568.45,$31809.47
Alana,Ales0,AL,Senior Sales Associate,$33162.93,30,389,73,F,$352353.90,3.9,5317.93,$38005.69
Bronny,Bearns,AZ,Programmer Analyst IV,$41021.45,10,478,43,M,$359493.60,3.4,9024.06,$67257.76
Zahara,Taffe,LA,Physical Therapy Assistant,$36243.41,28,474,22,F,$302529.96,3.6,9201.38,$21734.33
Gaston,MacWhirter,NE,Dental Hygienist,$30273.68,30,590,52,M,$437320.52,2.9,5688.73,$18723.57
Guglielmo,McPeake,DC,Graphic Designer,$32904.81,29,568,36,M,$357095.67,2.5,1692.36,$68550.86
Adriana,Dewhirst,CO,Teacher,$59883.83,13,361,78,F,$216710.74,3.1,-203.64,$72528.72
Jayson,Halversen,IL,Biostatistician I,$52874.59,16,849,28,M,$6762.34,3.2,3276.54,$72766.59
Ethelbert,Yanshinov,GA,Desktop Support Technician,$47076.89,14,587,85,M,$355243.36,3.7,4215.44,$44149.72
Shurlock,Spray,TX,Analog Circuit Design manager,$45721.04,15,762,56,M,$369986.78,2.7,9029.49,$33420.17
Lauri,Shurmer,FL,Design Engineer,$33747.88,3,532,81,F,$196564.02,2.6,3153.4,$72997.38
Maurice,O'Flynn,TX,Help Desk Technician,$51944.77,27,623,43,M,$356187.41,2.5,564.95,$44789.79
Guthry,Klaff,CO,Programmer III,$26734.58,9,843,77,M,$136423.35,3.9,2604.21,$60717.77
Ajay,Camier,VA,Actuary,$55978.28,13,506,53,F,$376011.79,3.1,4656.09,$29142.93
Adi,Winterton,KY,Project Manager,$36009.62,5,503,67,F,$38856.53,4.0,7156.77,$17365.29
Nettie,Orable,AL,Legal Assistant,$32380.92,17,526,63,F,$88951.94,2.8,6351.12,$4655.36
Philip,Rodgman,MI,Dental Hygienist,$30800.83,14,464,29,M,$161967.18,2.9,1198.99,$38330.03
Alecia,Batchelder,FL,Senior Cost Accountant,$39147.14,22,541,68,F,$470823.91,3.3,2447.77,$14145.20
Jonas,Barrick,FL,Paralegal,$48502.08,21,581,80,M,$288747.77,3.0,2533.18,$6056.98
Berti,Spawton,OR,Compensation Analyst,$44976.88,27,519,63,F,$14401.31,3.0,7848.33,$40186.99
Innis,Bertot,GA,Programmer II,$53830.91,20,557,28,M,$289133.32,3.2,9917.69,$21595.13
Nickolaus,Dollimore,CA,Business Systems Development Analyst,$30130.27,13,388,53,M,$472369.39,3.1,323.59,$59504.99
Leila,Whylie,TX,Quality Engineer,$44713.29,4,778,53,F,$461612.93,2.8,9223.93,$71224.41
Louie,Skipsey,NM,Staff Scientist,$51651.73,5,523,53,M,$158629.61,3.4,6737.34,$38972.78
Avictor,Peschet,GA,Teacher,$40482.08,5,444,31,M,$466101.24,3.1,8278.05,$22738.45
Fabe,Thayre,SC,Registered Nurse,$39640.09,3,683,74,M,$389017.99,3.0,1505.86,$6376.77
Eddie,Standrin,NV,Professor,$49249.01,8,646,61,F,$484412.40,3.6,2571.74,$64431.17
Catina,Peacher,IL,Dental Hygienist,$44659.26,18,360,19,F,$390156.78,3.3,7306.11,$66088.01
Dede,Chidley,CA,Food Chemist,$53571.07,17,463,51,F,$162791.00,3.5,8438.42,$26714.59
Eirena,Brecher,PA,Information Systems Manager,$51739.06,2,521,55,F,$35146.94,3.4,4397.43,$71547.64
Quinlan,Messer,TN,VP Marketing,$41523.92,16,667,60,M,$318538.69,3.5,9392.93,$14383.12
Goober,Gregor,KS,Administrative Officer,$55197.38,20,831,22,M,$31163.34,3.0,-826.52,$74961.51
Ted,Attiwill,NJ,Compensation Analyst,$34894.56,25,423,18,F,$169142.67,3.6,6790.55,$23546.20
Chris,Rosewall,MA,Sales Representative,$34097.75,5,602,49,M,$431154.77,3.4,9466.59,$50751.00
Bryce,McCartney,TN,Accounting Assistant I,$52456.14,6,769,35,M,$152479.35,2.7,6970.91,$26041.72
Basil,O'Sesnane,AL,Assistant Manager,$37071.51,8,529,22,M,$194097.31,3.6,5503.46,$29633.39
Trixy,Southard,UT,Legal Assistant,$42910.46,24,680,48,F,$379368.13,3.3,2579.4,$37642.05
Tammy,Willmot,FL,Marketing Manager,$31309.71,6,409,24,F,$1383.23,3.5,7647.73,$27683.20
Barty,Legonidec,NV,Automation Specialist II,$36004.82,29,547,72,M,$135960.85,3.5,9945.25,$35038.29
Godfrey,Beckworth,TX,Food Chemist,$38676.27,3,845,27,M,$202050.33,3.4,694.64,$42919.14
Penn,Benge,HI,Help Desk Technician,$53517.33,13,636,52,M,$317717.56,3.0,8830.56,$29234.37
Lockwood,Kennally,CA,Programmer Analyst II,$55263.34,4,576,49,M,$285108.20,3.0,-838.0,$14942.77
Delia,Accum,NC,VP Sales,$58112.04,29,799,44,F,$314685.04,3.1,7057.42,$58473.84
Constantine,Tubb,TX,Paralegal,$33066.45,28,554,49,F,$2930.24,3.0,2606.27,$25288.37
Ferne,Sconce,NC,Research Associate,$41031.00,18,401,75,F,$494753.55,2.7,6725.17,$36952.94
Jdavie,Anthonies,GA,Senior Developer,$57050.18,16,847,79,M,$6253.63,3.9,2966.15,$40260.03
Michel,Gauthorpp,FL,GIS Technical Architect,$56005.86,27,656,23,F,$283138.63,2.6,1411.12,$60448.01
Drusy,Adamsky,AL,Professor,$34818.96,18,600,35,F,$332578.39,3.8,-264.67,$74579.56
Malory,Fernando,CA,Recruiting Manager,$51744.81,29,361,66,F,$119501.99,3.3,1397.93,$22028.34
Hildegaard,Broadey,IN,Analog Circuit Design manager,$30969.04,1,476,70,F,$79888.31,2.6,7724.62,$18152.78
Ferdinande,Bogges,PA,Research Assistant III,$40441.41,11,397,59,F,$173225.02,3.9,8548.69,$3522.76
Sibeal,Bernetti,NE,GIS Technical Architect,$36150.25,21,353,39,F,$237978.66,3.9,6158.47,$18267.42
Dulcy,Wathall,CO,Editor,$51865.01,21,623,30,F,$300671.42,3.4,657.4,$21253.45
Cristin,Cleve,TX,Account Coordinator,$30383.40,11,420,27,F,$326831.47,3.9,9515.93,$65413.79
Alika,Thurske,TX,Cost Accountant,$30435.27,7,369,78,F,$191030.70,2.7,4435.97,$16046.10
Thaine,Nottram,MN,Programmer IV,$36278.38,8,393,55,M,$3759.24,3.7,6263.59,$2897.18
Craig,Bellam,WA,Mechanical Systems Engineer,$56314.05,27,450,62,M,$187528.02,3.8,6282.99,$19181.71
